Lat,Lon,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
-22.5,57.5,-0.038334,0.11111,-0.092552,-0.31626,0.023331,-0.23114,-0.19736,0.073637,0.0099474,-0.33658,-0.35613,0.050695,-0.043684,-0.016196,-0.18998,-0.13261,-0.28558,-0.48878,0.088741,0.19557,0.17234,0.16561,0.30282,-0.11782,-0.27248,0.095587,0.018629,-0.093592,0.23809,-0.020489,-0.32547,0.069722,-0.079344,-0.29934,0.090729,-0.075748,-0.049808,-0.031296,-0.24542,0.033337,-0.43716,-0.0038757,0.19501,-0.18842,0.25882,-0.14943,0.0076275,0.035513,-0.19241,-0.1495,-0.16322,0.078113,-0.038257,-0.041169,-0.51082,-0.1092,-0.092864,-0.051669,-0.14616,0.048878,-0.14606,0.10497,-0.22801,-0.061535,0.40002,-0.15296,-0.11753,0.091305,0.12892,0.18944,-0.033163,0.34536,0.022804,0.054152,-0.15237,0.090809,-0.53936,0.14412,0.25609,0.27531,-0.29729,0.26935,-0.042991,-0.14694,0.10015,0.44675,0.1899,-0.70233,0.1255,-0.26829,-0.060147,-0.47034,0.10759,-0.42325,0.28335,0.27307,0.21093,0.015735,-0.40277,-0.46299,-0.40986,0.20494,0.40376,0.2405,0.37522,-0.1376,-0.19849,0.042669,0.24148,-0.060259,0.049605,0.22452
-17.5,57.5,0.16084,0.25862,0.088463,-0.19689,0.17333,0.31313,-0.35732,-0.076952,0.14864,-0.2926,0.049997,-0.080902,-0.28006,0.19773,-0.10648,-0.021674,-0.27746,0.34399,0.16412,0.41534,0.049957,-0.014572,0.2776,0.050691,0.16626,0.3779,0.17373,0.011243,0.10295,0.32456,-0.29408,-0.03681,0.0011686,0.094795,0.252,0.24947,-0.14382,0.0094403,-0.18831,0.23485,-0.027076,-0.10953,-0.090472,0.027465,0.054789,-0.22468,0.054657,-0.095438,-0.01987,-0.12569,0.20359,0.055591,-0.22584,0.018995,-0.26765,0.19671,0.081767,-0.19589,-0.15854,0.11528,-0.23547,0.57103,0.20637,0.22011,0.23191,-0.3398,-0.049872,0.43491,0.11896,0.058943,0.17097,0.42883,-0.059849,-0.11672,-0.18411,0.35689,-0.15298,0.043459,0.29134,0.12029,0.0050585,0.24789,0.11241,-0.18358,0.1428,0.40497,-0.10458,-0.66918,-0.13001,0.17962,0.10028,-0.14836,-0.34052,-0.63435,0.21873,0.18994,0.091766,-0.017081,-0.79158,0.25175,-0.25722,0.23444,0.16804,-0.16623,0.29043,-0.071044,0.20453,0.18034,-0.041598,-0.24922,-0.026912,-0.034769
-12.5,57.5,0.21626,-0.13275,0.44228,-0.39955,0.27596,0.026829,-1.0893,-0.0077479,-0.35453,-0.7432,-0.49566,0.091056,-0.16075,0.58851,-0.11941,-0.23114,-0.50273,-0.3302,0.4081,0.666,0.15914,-0.21855,-0.062835,0.44092,-0.45958,0.75727,-0.048428,-0.52733,-0.050293,0.09017,-0.094329,-0.23362,-0.15892,-0.22631,0.08983,-0.075282,-0.063019,-0.15721,-0.72121,0.4016,0.16248,-0.095693,-0.48941,-0.40279,0.087462,-0.26594,0.28176,-0.5583,-0.25564,-0.4337,-0.63885,-0.12105,-0.59287,-0.015514,-0.67138,-0.68936,-0.54089,-0.09368,-0.19994,0.023479,-0.34113,0.30274,-0.063902,0.74117,-0.25302,0.10525,-0.079596,0.38533,-0.40306,0.36348,-0.51957,-0.25485,0.6278,-0.63088,-0.74149,-0.3112,-0.0058201,0.10435,-0.063485,0.24626,-0.19197,-0.40176,0.44534,-0.12871,0.16166,-0.033716,0.091065,-0.018776,-0.10689,-0.44754,0.19211,0.54021,-0.81167,-0.67063,0.48699,-0.7047,-0.50151,0.0701,-1.1619,-0.15102,-0.739,-0.1092,0.87289,0.58095,0.66428,0.11738,0.88147,0.33199,0.016514,0.022355,-0.56882,-0.2522
-7.5,57.5,0.25511,-0.66882,0.5932,-0.36384,0.19172,-0.21471,-1.3296,-0.057965,-0.44026,-0.63144,-1.033,0.21916,-0.25439,0.5352,-0.19378,-0.35939,-0.52965,-0.70241,-0.042138,0.76314,0.095964,-0.4682,-0.29717,0.80888,-0.47811,0.61971,0.07297,-0.7315,-0.35487,-0.33411,-0.47942,-0.55172,0.078,-0.33046,0.1646,0.01254,-0.30868,-0.58151,-1.0576,0.30582,0.024905,-0.32766,-0.772,-0.42855,-0.012073,-0.19907,0.65886,-1.0045,-0.59452,-0.54603,-0.85378,-0.20629,-0.65897,-0.4419,-0.89273,-1.2374,-0.48598,-0.27687,-0.42768,-0.32557,-0.48403,0.37099,-0.36301,0.70278,-0.1646,0.13344,-0.1266,0.33829,-0.67949,0.35599,-0.42894,-0.59311,0.6923,-0.92981,-0.55298,-0.65218,-0.10783,0.0039083,-0.25389,-0.031004,-0.6368,-0.77513,0.88689,0.22526,-0.14663,-0.0030458,0.3656,-0.61834,-0.34591,-1.201,-0.2685,0.35767,-0.82038,-0.50041,1.3339,-0.49277,-0.75151,0.83903,-1.0991,-0.035605,-0.14013,-0.23742,1.1659,0.74501,0.77641,0.1076,1.1778,0.31613,0.75204,0.22947,-0.57697,-0.40148
-2.5,57.5,0.12261,-0.63891,0.35541,-0.19745,-0.13138,-0.40444,-0.47425,-0.68887,-0.074011,-0.67266,-0.79674,0.17514,-0.089385,-0.12066,0.24492,-0.041503,-0.057582,-0.88693,-0.58216,-0.24256,-0.13158,-0.48783,-0.27492,0.45621,-0.29504,0.11068,0.071795,-0.65689,-0.56785,-0.36793,-0.54174,-0.42644,-0.013252,-0.84168,0.002178,-0.11036,-0.17227,-0.4819,-0.54391,-0.34723,-0.13915,-0.201,-0.36301,-0.31191,-0.28691,-0.30629,0.52583,-0.30401,-0.5327,-0.0075317,-0.41061,-0.15245,-0.60642,-0.26577,-0.24689,-0.73324,-0.48521,-0.73332,-0.50855,-0.083832,-0.19891,0.27735,-0.13036,0.24737,-0.42295,-0.080533,0.12804,0.41537,-0.3206,0.48404,0.13643,-0.79243,0.36236,-0.3337,-0.27834,-0.51357,-0.89528,0.18591,-0.18662,-0.41576,-0.73857,-0.65229,0.75572,0.13214,0.59998,0.22228,-0.11813,0.068404,0.13745,-0.10532,-0.35749,-0.35171,-0.4007,-0.35886,0.91213,-0.020764,-0.13385,0.97547,-0.13102,-0.022687,-0.12494,-0.58829,0.56693,-0.02888,0.61783,-0.40886,0.64788,0.075829,-0.3275,-0.26884,-0.16067,-0.18097
2.5,57.5,0.36949,-0.49836,0.52141,-0.35017,-0.29611,0.36003,-0.024956,-0.64399,0.26541,0.24231,-0.060345,0.79784,0.10744,0.032977,0.53047,0.14704,0.25594,-0.28111,-0.54834,-0.074788,-0.075982,-0.058489,-0.057684,0.70316,-0.21618,0.38672,0.2033,-0.59027,-0.023816,-0.19863,-0.31702,-0.43053,-0.080203,-0.51582,0.1424,-0.19518,-0.080386,-0.13819,-0.30169,-0.35947,0.063518,0.18036,-0.31039,-0.3906,0.1039,-0.32942,0.23683,-0.19952,-0.31496,0.19271,-0.3104,-0.12813,-0.76087,-0.091704,-0.040976,-0.47456,-0.19953,-0.39942,-0.30402,-0.041775,0.0033943,0.4957,0.49256,0.48836,-0.23136,-0.2277,0.20874,0.6255,-0.032942,0.089955,0.17273,-0.55667,0.27074,-0.14816,-0.13763,-0.4471,-0.76128,0.12122,-0.19563,-0.13745,-0.9453,-0.4265,0.56718,-0.028543,0.83568,0.41992,-0.35584,0.047914,-0.014791,0.12797,0.047153,-0.38065,-0.34049,-0.04296,0.99326,-0.081472,-0.13634,1.0661,-0.26981,-0.13711,-0.59637,-0.31706,0.20175,-0.096045,0.43142,-0.59901,0.079044,-0.050342,-0.26814,-0.074118,-0.096966,-0.21982
7.5,57.5,-0.020798,-0.37424,0.14746,-0.63202,-0.41808,0.29446,-0.75891,-0.32609,-0.2698,-0.03243,-0.19071,0.50567,-0.11264,0.2608,-0.24954,0.038238,-0.099089,-0.1106,-0.078968,0.51882,-0.033057,-0.19757,-0.042624,0.32549,-0.17132,0.46645,-0.11556,-0.35272,-0.1085,-0.26821,-0.44482,-0.52407,-0.012527,0.050697,0.12477,0.042137,-0.35905,-0.30031,-0.50251,-0.037142,0.28244,0.096047,-0.55278,-0.11455,-0.018615,-0.0037011,0.459,-0.24042,-0.086336,-0.17323,-0.18286,-0.09988,-0.3853,0.004445,-0.21785,-0.35147,-0.10952,-0.14732,-0.064935,-0.21835,0.034935,0.42772,0.17192,0.57166,-0.091043,0.036143,-0.040488,0.064453,-0.096488,-0.052844,-0.030787,-0.16351,0.37884,-0.20872,-0.14968,-0.15057,0.01229,-0.12504,-0.46456,0.044694,-0.50621,-0.36916,0.47156,0.33291,-0.043,0.16863,-0.22076,0.033822,-0.51296,-0.29793,0.15725,-0.32005,-0.60964,0.21035,0.59202,-0.22303,-0.47292,0.30702,-0.54789,0.23407,-0.25782,0.26256,0.81678,0.075346,0.6362,-0.2814,0.3984,0.44168,0.17317,0.20708,-0.36893,-0.33211
12.5,57.5,0.053617,-0.0064709,0.025737,-0.079119,-0.16159,-0.26496,-0.3939,0.0030568,-0.18462,-0.27215,-0.28265,-0.24034,-0.18055,-0.12059,-0.17603,-0.17856,-0.21223,-0.023436,0.12506,0.18699,-0.026036,-0.26323,-0.20301,-0.11983,0.016358,-0.20535,-0.13175,-0.24719,-0.2183,-0.18823,-0.19006,-0.11368,-0.06431,0.11525,-0.20342,-0.042033,-0.20371,-0.22644,-0.23609,-0.0013951,0.018161,-0.046781,-0.27457,0.072962,-0.15092,-0.10778,-9.17E-05,-0.14307,-0.035692,-0.25975,-0.10829,-0.051468,-0.11347,-0.051168,-0.18119,-0.20287,-0.18191,-0.098596,-0.061427,-0.11799,-0.10436,-0.042384,-0.075914,-0.0097962,-0.09864,-0.14603,-0.11312,-0.188,-0.085955,0.094762,-0.22418,-0.092772,0.19632,-0.22916,-0.14398,-0.097238,0.10785,-0.12386,-0.10768,0.051599,0.078224,-0.063846,-0.066009,0.22553,-0.23732,-0.15584,-0.055786,0.029346,-0.29061,-0.30526,0.012363,-0.068743,0.12297,-0.0050163,0.13488,-0.17739,-0.26367,0.097921,-0.17652,0.21344,-0.019406,-0.19804,0.094048,-0.036201,0.42976,0.40039,0.26928,0.20639,0.22419,0.090681,-0.033958,-0.10385
17.5,57.5,-0.013231,0.049562,0.041847,0.068402,0.099374,-0.014726,-0.025922,-0.015103,-4.15E-05,-0.082086,-0.024127,-0.13816,-0.048503,-0.026771,-0.033916,-0.033344,-0.030126,0.044798,-0.0552,-0.024407,-0.078933,-0.055436,-0.096462,-0.055788,0.038129,-0.085524,0.072658,0.0030065,-0.090908,-0.038003,-0.079892,0.0084509,0.045747,0.021008,0.0076955,0.052059,-0.024053,-0.0055902,-0.067436,-0.06374,-0.058835,-0.086486,0.068744,-0.03431,-0.062144,0.013146,0.010423,-0.069356,-0.023992,-0.036059,0.027278,-0.025681,-0.044876,-0.070405,0.0093277,0.025762,-0.02662,-0.0086403,-0.080259,-0.012196,-0.1034,-0.046161,-0.04915,-0.062393,-0.025875,-0.022978,0.024018,0.073252,-0.072055,0.11147,0.094336,0.0022401,-0.10409,-0.07933,-0.095974,0.07171,-0.038607,-0.00090857,0.013915,-0.049161,0.078938,0.017351,0.084598,0.063754,-0.082118,-0.081222,-0.0051909,-0.16143,0.01406,-0.031264,-0.094637,0.027339,-0.018751,-0.050215,0.082629,0.12738,0.033839,-0.033754,0.041593,0.052635,-0.017299,-0.027656,-0.084804,0.047811,0.0281,0.063003,0.13324,-0.032162,0.064244,-0.0065906,0.074211,-0.021753
22.5,57.5,-0.041586,0.21419,0.11788,0.10759,0.23021,0.072506,0.04245,-0.0088719,0.079422,-0.1797,0.035614,-0.076418,-0.079133,0.0092376,0.16601,-0.021912,-0.14103,-0.01011,0.048835,-0.14446,-0.12816,-0.043611,-0.063968,-0.10744,0.072566,-0.098819,0.0868,0.08125,-0.066177,0.07859,0.039947,0.071681,-0.056999,-0.094447,0.056821,0.035767,0.005799,0.031167,0.065364,-0.019524,0.0048592,-0.022214,0.13334,-0.05517,-0.0069548,-0.066663,-0.05356,0.018898,-0.034332,-0.02847,0.085517,0.026287,-0.045614,-0.025843,-0.027469,0.030073,-0.022964,0.052652,-0.1199,0.035932,-0.074207,-0.03438,-0.07086,-0.028434,0.051969,0.037026,0.083092,0.078171,0.033124,0.12179,0.077148,0.05365,-0.033815,-0.048218,-0.14841,0.099637,-0.10558,0.11627,0.070864,-0.085279,0.072016,0.12142,0.25875,-0.11056,-0.042064,-0.07382,0.061671,-0.094578,-0.02219,0.065852,-0.039827,0.019375,-0.059954,-0.095449,0.085177,0.29048,0.26787,0.020954,-0.030191,-0.2289,-0.16429,-0.052751,-0.023859,-0.10611,-0.0075492,-0.037289,0.0080506,-0.12432,0.031608,-0.10229,-0.033918,-0.01935
27.5,57.5,0.066124,0.30903,0.23532,0.17867,0.091877,0.12934,0.022796,0.064144,0.14113,-0.11258,0.060489,-0.15285,-0.063707,-0.085593,0.25463,-0.033727,-0.20028,0.059144,-0.12533,-0.095689,-0.22331,-0.14343,-0.12668,-0.19539,0.14904,-0.23506,0.10926,0.035235,0.059424,0.067974,-0.0017319,0.21048,0.045349,0.019226,0.0084268,0.081794,-0.076849,0.058487,-0.078381,-0.11189,-0.047654,0.036876,0.17413,-0.038801,-0.042171,-0.02928,-0.11869,0.013525,-0.094714,-0.12901,0.023477,0.19886,-0.014761,0.033156,-0.074112,0.14538,-0.0067841,0.14868,-0.053091,0.065487,-0.14247,0.10413,0.11364,-0.00383,0.015378,-0.060738,0.057621,0.14636,0.0033695,0.16166,0.12886,0.10881,-0.23051,-0.26784,-0.26303,0.12168,-0.12085,0.062145,0.066698,0.028684,0.045208,0.13688,0.038084,-0.043795,-0.21353,-0.1079,0.080064,-0.24765,-0.053509,0.061823,-0.066905,-0.12148,0.24533,0.031612,0.23528,0.53465,0.054952,0.27853,-0.076865,-0.33847,-0.30387,0.035349,-0.020069,-0.20662,-0.053949,0.030274,0.0015693,-0.13972,0.03677,-0.092564,-0.031413,0.056067
32.5,57.5,0.017313,0.051962,0.0973,0.0047466,0.084549,0.10958,-0.043106,0.0026206,0.019376,-0.015047,-0.031694,0.031656,-0.0049558,-0.034091,0.13017,-0.078871,-0.12397,-0.043964,0.050808,0.012263,-0.10243,-0.031441,-0.10547,-0.060629,-0.01401,-0.063791,-0.015778,-0.024351,-0.018288,0.019788,0.068763,0.024056,0.0033015,0.03255,-0.040845,0.0062986,-0.033451,-0.009536,-0.091368,-0.013384,-0.001131,0.051041,0.0016957,-0.018705,-0.047375,-0.047424,-0.032429,-0.007412,-0.031122,-0.096481,-0.054272,0.087749,-0.018304,0.0015614,-0.1314,-0.042699,-0.067647,0.12895,0.018758,-0.042705,-0.070948,-0.010354,0.015125,0.0048181,-0.028727,0.036138,-0.040887,0.0098326,0.052331,0.051586,-0.011724,-0.0043607,-0.031804,-0.18507,-0.12211,-0.021415,0.0063662,0.021949,0.00083023,0.037987,0.01381,0.041191,0.056703,-0.040879,-0.10857,-0.034308,0.10811,-0.020225,-0.084215,0.049967,-0.017015,0.06321,0.11493,0.0054414,0.13681,0.1016,-0.053826,0.14417,-0.069677,-0.21812,-0.20792,0.05598,-0.0092124,-0.15391,0.045872,0.010872,0.0014939,-0.13841,0.069223,-0.0081595,-0.13368,-0.026565
37.5,57.5,0.027299,0.15824,0.083579,-0.11264,0.12671,0.090419,-0.12489,0.012098,-0.048548,-0.075337,-0.039631,0.13023,-0.0041499,0.14964,0.15928,-0.082744,-0.16883,-0.052464,0.2274,0.14927,0.0099667,-0.073363,-0.041556,-0.032904,-0.11583,0.19373,-0.14252,-0.05732,-0.019012,0.015693,0.16744,0.03936,-0.028448,-0.032399,-0.089876,0.02997,-0.056364,-0.046029,-0.15725,0.1038,0.13637,0.16766,0.0055964,-0.0073461,-0.032256,0.014873,-0.014821,0.014434,-0.049988,-0.16925,-0.12748,0.078116,0.079571,0.088811,-0.15809,-0.084655,-0.11019,0.22887,0.047769,-0.039038,-0.063809,-0.10185,-0.034201,0.077961,-0.075189,0.19142,-0.098148,-0.055798,0.065453,0.070845,-0.14648,-0.014306,0.036498,-0.23658,-0.14467,-0.085918,0.10795,0.058698,-0.070764,0.14583,0.12877,-0.08164,0.041426,-0.065749,-0.148,-0.07155,0.11584,0.15058,-0.23125,-0.01079,0.0025419,0.15952,0.087312,-0.030403,0.065302,-0.12035,-0.12164,0.031559,-0.17104,-0.076084,-0.19289,0.079854,0.16497,0.018745,0.13671,-0.051204,0.0045166,-0.10411,-0.049581,0.087395,-0.15589,-0.030819
42.5,57.5,-0.050452,0.015256,0.042195,-0.097956,-0.017878,0.055467,-0.0412,0.016559,-0.11131,-0.086887,0.0055058,0.1107,0.0016692,0.084565,0.01673,-0.066336,-0.10443,-0.065259,0.17669,0.14322,-0.042632,-0.034466,-0.00081054,-0.033648,-0.073104,0.07226,-0.11502,-0.019077,0.0046055,-0.0062845,0.097455,0.014737,-0.018783,-0.096635,-0.068051,0.0094763,-0.018221,-0.051654,-0.07369,0.0083309,0.12438,0.13218,0.0033288,0.018785,0.053248,0.05229,-0.025007,0.040802,0.032776,-0.07868,0.028622,0.026452,0.099674,0.030034,-0.02935,-0.044936,0.025133,0.17307,0.064127,-0.035681,-0.023442,-0.049132,-0.058688,-0.009356,0.0086215,0.11979,-0.062709,-0.023571,0.024555,-0.035699,-0.11262,-0.004478,0.028437,-0.11804,0.0017474,-0.014998,0.10861,-0.002337,0.013714,0.088197,0.04882,-0.033931,0.049825,-0.10711,-0.21573,-0.10239,0.099534,0.018292,-0.08778,-0.019464,0.041395,0.02979,0.12958,0.068083,0.0097403,-0.17211,-0.091137,-0.010665,-0.081215,-0.0077899,-0.063801,0.11307,0.10991,0.077758,0.13332,-0.06018,0.033413,-0.013056,-0.089762,0.074026,-0.091606,-0.017131
47.5,57.5,-0.109,0.039659,0.031963,-0.094555,0.022926,0.019502,0.11748,-0.019244,-0.092405,-0.15348,0.10871,0.052735,-0.0089845,0.13076,0.045105,-0.018747,-0.037988,0.0015976,0.17096,0.12544,-0.027534,-0.07564,0.072334,-0.053865,-0.031468,0.11342,-0.051883,0.011166,0.023782,0.003608,0.09038,0.12209,0.019279,-0.24992,-0.054394,0.069813,0.039089,-0.023868,-0.00689,-0.069283,0.16331,0.15654,0.17335,0.024435,0.11465,0.083304,-0.071904,0.10721,0.029374,0.041048,0.21064,-0.0080546,0.15787,0.056541,0.15997,0.10514,0.12634,0.16867,-0.032314,0.058442,-0.070518,-0.0096111,-0.053185,-0.11045,0.029459,0.13157,-0.010094,0.13289,-0.0045215,0.010324,-0.03921,0.031521,-0.088074,-0.028059,0.052589,0.12492,-0.0052227,0.040353,0.11326,0.06157,0.12706,-0.036811,0.13592,-0.25337,-0.26595,-0.16401,0.0070295,-0.097797,0.079995,0.013947,-0.023612,-0.056354,0.12254,-0.061056,-0.031129,-0.19476,0.0608,-0.020762,0.046331,0.21868,-0.036552,0.056914,0.079494,0.21634,0.15142,-0.16897,0.046691,0.061401,-0.28816,0.037117,0.12238,0.069108
52.5,57.5,-0.12125,-0.10622,-0.035017,-0.040221,-0.081926,0.10025,0.10034,-0.25406,-0.078956,-0.24423,0.069708,0.033416,-0.013393,-0.031637,-0.087053,0.039139,0.037317,-0.014479,-0.060341,-0.020794,-0.20365,-0.072892,0.047868,-0.02059,0.03963,0.053007,-0.016287,0.091718,-0.18096,0.05773,-0.085529,-0.055137,0.055254,-0.27943,-0.0065061,0.13772,0.0027607,-0.08414,0.02309,-0.19043,0.0981,-0.003729,0.054714,0.055442,-0.060401,0.085219,0.10795,0.11975,0.13981,0.094119,0.33578,-0.049952,0.069294,-0.043825,0.26246,0.15156,0.1676,-0.10027,0.021927,0.02478,-0.020973,0.056225,-0.050969,-0.16696,-0.039177,-0.017549,0.013989,0.19226,0.014422,-0.035525,0.20088,-0.035544,-0.14457,0.04318,0.15806,0.15506,-0.048955,-0.020872,0.13404,-0.1396,0.069968,-0.025857,0.14762,-0.076608,-0.0094877,-0.014861,-0.073811,-0.10425,0.090717,0.38135,-0.020157,-0.13514,0.063896,0.063475,-0.12927,-0.11961,0.041806,-0.1367,0.11613,0.33111,0.23034,0.12057,-0.13463,-0.099927,0.049997,-0.25419,0.21379,0.0010919,-0.54566,-0.1226,0.032536,-0.050949
57.5,57.5,-0.012035,-0.34509,-0.051511,-0.092747,-0.090377,0.025019,-0.082213,-0.36638,-0.16379,-0.04887,-0.13863,0.12362,-0.081189,0.005245,-0.092987,-0.01678,-0.039462,-0.036881,-0.15733,0.089504,-0.21959,-0.08307,-0.086722,0.11373,-0.048725,0.11585,-0.059113,-0.028772,-0.2583,0.022566,-0.14014,-0.30094,0.0012294,-0.091609,0.019772,-0.014989,-0.19449,-0.25693,-0.15251,-0.08144,0.035925,-0.10506,-0.093967,0.071133,-0.08026,-0.095212,0.22103,0.029541,0.06202,-0.080867,0.09055,-0.12958,-0.22214,-0.18543,0.030835,-0.11044,0.08035,-0.19254,-0.030299,-0.14591,0.0045617,0.12279,0.034362,-0.051812,-0.0037945,-0.13137,-0.077967,0.20782,0.018921,-0.11464,0.13589,-0.14372,-0.038177,-0.0075798,0.15723,-0.048678,-0.058466,-0.037042,-0.013087,-0.19717,-0.029216,0.0042322,0.013612,0.028322,0.14666,0.20159,0.083576,-0.20086,-0.10077,0.25825,-0.033752,-0.056974,0.032883,0.035542,0.26531,-0.081273,0.041951,-0.11242,0.10627,0.1348,0.025805,0.18512,-0.15123,-0.34187,0.11829,-0.26388,0.24209,-0.13249,-0.17076,-0.17027,-0.13703,-0.25919
62.5,57.5,-0.14882,-0.28905,-0.051668,-0.056024,0.062769,-0.11898,-0.16318,-0.11671,-0.2143,-0.080109,-0.21842,-0.035101,-0.06857,-0.0053431,-0.16684,-0.09961,-0.10135,-0.12892,-0.080099,0.058483,-0.13303,-0.027588,-0.1477,-0.093475,-0.13897,-0.10022,-0.056294,0.036125,-0.24889,-0.099512,-0.23275,-0.1815,-0.021256,0.035147,-0.017353,-0.053501,-0.16089,-0.15778,-0.11148,-0.048182,-0.083658,-0.15547,-0.039998,-0.0014717,-0.13835,-0.026018,0.15005,-0.042711,0.061674,-0.10255,0.014221,-0.12153,-0.099454,-0.20324,-0.12484,-0.075543,0.035867,-0.10785,-0.00062548,-0.1945,-0.017638,-0.07456,-0.19737,-0.13256,0.065942,-0.058797,-0.14483,-0.067639,-0.018639,-0.076018,0.042389,0.019886,0.0048194,0.046055,0.068836,0.017267,0.016132,-0.048808,-0.072205,-0.17677,-0.0062229,0.039134,0.11702,0.21831,-0.046121,0.083299,0.14507,-0.25516,-0.096246,0.034733,-0.0533,0.017701,-0.0073777,0.050376,-0.017042,0.019321,0.13523,-0.086741,0.16472,-0.064107,0.091664,0.19164,-0.069002,-0.16458,0.04704,-0.10531,0.11405,-0.053066,0.13833,0.028554,-0.10277,-0.16698
67.5,57.5,-0.024628,0.13618,0.044019,-0.056315,0.010538,0.0074107,-0.15592,0.064116,-0.056519,-0.17082,-0.038197,-0.1226,-0.17406,0.090038,-0.12968,-0.03497,-0.18689,0.1145,0.076826,0.15899,-0.041105,-0.085174,-0.090288,-0.08745,0.045474,-0.023466,0.020465,0.041642,-0.057876,-0.0233,-0.13388,-0.054404,0.12127,0.14813,-0.011601,0.11191,-0.13179,-0.040327,-0.11975,0.063667,0.068582,-0.063894,-0.11928,-0.005931,-0.073322,0.12409,0.12136,-0.093137,0.055537,-0.20039,0.02003,-0.066814,-0.082858,-0.044266,-0.054125,0.017468,-0.019952,0.0090224,-0.037043,0.048888,-0.11776,-0.011328,-0.052914,0.06349,0.091395,-0.0041773,-0.088683,0.011255,-0.13258,-0.0054717,-0.046106,0.13868,0.067694,-0.082278,-0.13196,0.19412,0.10614,-0.10061,-0.070488,0.066369,0.041018,0.090122,0.19496,0.16722,-0.32433,-0.1535,-0.056323,-0.3097,-0.19025,-0.28547,0.012798,0.098153,-0.11838,-0.0063176,0.17818,0.079439,-0.049185,-0.11342,-0.15472,0.13544,-0.0036513,0.089092,0.26938,0.050002,0.068426,0.1523,0.19419,0.064925,0.10724,0.091288,-0.11444,-0.091661
72.5,57.5,-0.020235,0.3365,0.023557,-0.12874,0.098619,-0.048536,-0.16604,0.1008,-0.014162,-0.080297,0.021395,-0.16494,-0.068504,0.0707,-0.02404,-0.061808,-0.15081,0.092267,0.18887,0.15443,0.087454,-0.042345,-0.052293,0.068315,0.080316,-0.040175,0.068169,-0.062227,0.16285,0.047918,0.11277,0.13986,-0.001417,0.21145,0.042488,-0.060215,-0.010607,0.023111,-0.016891,-0.052773,-0.023937,0.018706,-0.023185,0.026668,0.083702,-0.18959,-0.14834,-0.015804,0.058335,-0.064171,-0.11169,0.081512,-0.16827,0.050899,-0.21393,-0.021938,-0.20432,0.043254,-0.12165,0.054949,-0.19935,0.0091839,-0.035328,0.045916,0.038173,-0.1038,0.019253,0.020616,-0.11485,0.15063,-0.20634,0.088897,0.14582,-0.14522,-0.2388,-0.020273,-0.11115,-0.049991,-0.012738,0.11874,0.042564,0.047308,0.057131,-0.15472,-0.081949,-0.096054,-0.045597,0.053926,0.073855,-0.28922,0.017725,0.14394,-0.0050344,-0.1838,0.24306,-0.01875,-0.086073,-0.039211,-0.34004,-0.098266,-0.5001,-0.15821,0.13089,-0.11343,0.33187,0.15848,-0.069502,0.26289,0.39132,-0.20095,-0.13509,-0.0013152
-72.5,62.5,-0.0063063,-0.055418,-0.0377,0.014698,0.075485,0.0012835,-0.050845,-0.027853,-0.014615,0.043361,-0.042626,-0.069339,-0.024682,-0.060621,-0.036638,-0.047555,-0.012792,0.044557,0.014926,-0.0065073,-0.037711,0.0046575,-0.083417,-0.078849,-0.0048903,-0.061955,0.0056643,-0.023828,-0.079534,-0.028261,-0.036135,-0.054396,-0.027966,0.10828,-0.021555,-0.016671,-0.032943,-0.012614,-0.053716,0.015387,-0.061481,-0.05926,0.018066,-0.0053853,-0.057908,-0.063894,-0.0077494,-0.03052,-0.023356,-0.035755,-0.012063,-0.028326,-0.061255,-0.035235,-0.043441,-0.011573,-0.046096,0.011682,-0.033982,-0.064807,-0.017504,-0.030544,0.016202,-0.036513,-0.029512,-0.023842,-0.018792,-0.013781,0.047186,0.0491,0.047091,0.00073619,-0.05042,-0.011223,-0.053153,0.024471,0.017062,0.010364,-0.019836,-0.022029,0.084226,0.068787,-0.035297,0.051975,0.0010234,0.02068,0.017522,-0.027517,-0.041268,0.039733,-0.031826,0.0254,-0.037743,-0.065161,0.024645,0.058693,0.046866,-0.054536,0.079176,-0.023155,-0.094687,0.011547,-0.13379,-0.059666,0.034277,0.081954,0.042034,-0.072053,0.13384,0.015334,0.043405,-0.038167
